zip,zone
60960,6
60961,5
60962,6
60963,6
60964,5
60966,5
60967,5
60968,6
60969,5
60970,5
60973,6
60974,5
61001,5
61006,5
61007,5
61008,5
61010,5
61011,5
61012,5
61013,5
61014,5
61015,5
61016,5
61018,5
61019,5
61020,5
61021,5
61024,5
61025,5
61028,5
61030,5
61031,5
61032,5
61036,5
61037,5
61038,5
61039,5
61041,5
61042,5
61044,5
61046,5
61047,5
61048,5
61049,5
61050,5
61051,5
61052,5
61053,5
61054,5
61057,5
61059,5
61060,5
61061,5
61062,5
61063,5
61064,5
61065,5
61067,5
61068,5
61070,5
61071,5
61072,5
61073,5
61074,5
61075,5
61077,5
61078,5
61080,5
61081,5
61084,5
61085,5
61087,5
61088,5
61089,5
61091,5
61101,5
61102,5
61103,5
61104,5
61107,5
61108,5
61109,5
61111,5
61112,5
61114,5
61115,5
61201,5
61230,5
61231,5
61232,5
61233,5
61234,5
61235,5
61236,5
61238,5
61239,5
61240,5
61241,5
61242,5
61243,5
61244,5
61250,5
61251,5
61252,5
61254,5
61256,5
61257,5
61259,5
61260,5
61261,5
61262,5
61263,5
61264,5
61265,5
61270,5
61272,5
61273,5
61274,5
61275,5
61276,5
61277,5
61279,5
61281,5
61282,5
61283,5
61284,5
61285,5
61301,5
61310,5
61311,5
61312,5
61313,5
61314,5
61315,5
61316,5
61317,5
61318,5
61319,5
61320,5
61321,5
61322,5
61325,5
61326,5
61327,5
61328,5
61329,5
61330,5
61331,5
61332,5
61333,5
61334,5
61335,5
61336,5
61337,5
61338,5
61340,5
61341,5
61342,5
61344,5
61345,5
61346,5
61348,5
61349,5
61350,5
61353,5
61354,5
61356,5
61358,5
61359,5
61360,5
61361,5
61362,5
61364,5
61367,5
61368,5
61369,5
61370,5
61372,5
61373,5
61374,5
61375,5
61376,5
61377,5
61378,5
61379,5
61401,5
61410,5
61411,6
61412,5
61413,5
61414,5
61415,5
61416,6
61417,5
61418,5
61419,5
61420,6
61421,5
61422,6
61423,5
61424,5
61425,6
61426,5
61427,6
61428,5
61430,5
61431,6
61432,5
61434,5
61435,5
61436,5
61437,6
61438,5
61439,5
61440,6
61441,6
61442,5
61443,5
61447,5
61448,5
61449,5
61450,6
61451,5
61452,6
61453,5
61454,6
61455,6
61458,5
61459,6
61460,5
61462,5
61465,5
61466,5
61467,5
61468,5
61469,5
61470,6
61472,5
61473,5
61474,5
61475,5
61476,5
61477,6
61478,5
61479,5
61480,6
61482,6
61483,5
61484,6
61485,5
61486,5
61488,5
61489,5
61490,5
61491,5
61501,6
61516,5
61517,5
61519,6
61520,6
61523,6
61524,6
61525,5
61526,5
61528,5
61529,5
61530,5
61531,5
61532,6
61533,6
61534,6
61535,6
61536,6
61537,5
61539,6
61540,5
61541,5
61542,6
61543,6
61544,5
61545,5
61546,6
61547,6
61548,6
61550,6
61552,6
61554,6
61559,5
61560,5
61561,5
61563,6
61564,6
61565,5
61567,6
61568,6
61569,5
61570,5
61571,6
61572,5
61602,6
61603,6
61604,6
61605,6
61606,6
61607,6
61610,6
61611,6
61614,6
61615,6
61701,6
61704,6
61720,6
61721,6
61722,6
61723,6
61724,6
61725,5
61726,5
61727,6
61728,6
61729,5
61730,6
61731,6
61732,5
61733,5
61734,6
61735,6
61736,6
61737,6
61738,5
61739,6
61740,5
61741,6
61742,5
61743,5
61744,5
61745,6
61747,6
61748,6
61749,6
61752,6
61753,6
61754,6
61755,6
61756,6
61758,6
61759,6
61760,5
61761,6
61764,6
61769,5
61770,6
61771,5
61772,6
61773,6
61774,6
61775,6
61776,6
61777,6
61778,6
61801,6
61802,6
61810,6
61811,6
61812,6
61813,6
61814,6
61816,6
61817,6
61818,6
61820,6
61821,6
61822,6
61830,6
61831,6
61832,6
61833,6
61834,6
61839,6
61840,6
61841,6
61842,6
61843,6
61844,6
61845,6
61846,6
61847,6
61848,6
61849,6
61850,6
61851,6
61852,6
61853,6
61854,6
61855,6
61856,6
61857,6
61858,6
61859,6
61862,6
61863,6
61864,6
61865,6
61866,6
61870,6
61871,6
61872,6
61873,6
61874,6
61875,6
61876,6
61877,6
61878,6
61880,6
61882,6
61883,6
61884,6
61910,6
61911,6
61912,6
61913,6
61914,6
61917,6
61919,6
61920,6
61924,6
61925,6
61928,6
61929,6
61930,6
61931,6
61932,6
61933,6
61936,6
61937,6
61938,6
61940,6
61941,6
61942,6
61943,6
61944,6
61949,6
61951,6
61953,6
61956,6
61957,6
62001,6
62002,7
62006,6
62009,6
62010,6
62011,6
62012,6
62013,6
62014,6
62015,6
62016,6
62017,6
62018,7
62019,6
62021,6
62022,6
62023,6
62024,7
62025,7
62027,6
62028,6
62031,6
62032,6
62033,6
62034,7
62035,6
62036,6
62037,6
62040,7
62044,6
62045,6
62046,6
62047,6
62048,7
62049,6
62050,6
62051,6
62052,6
62053,6
62054,6
62056,6
62058,6
62059,7
62060,7
62061,6
62062,7
62063,6
62067,6
62069,6
62074,6
62075,6
62077,6
62078,6
62079,6
62080,6
62081,6
62082,6
62083,6
62084,7
62085,6
62086,6
62087,7
62088,6
62089,6
62090,7
62091,6
62092,6
62093,6
62094,6
62095,7
62097,6
62201,7
62203,7
62204,7
62205,7
62206,7
62207,7
62208,7
62214,6
62215,6
62216,6
62217,7
62218,6
62219,6
62220,7
62221,7
62223,7
62225,6
62226,7
62230,6
62231,6
62232,7
62233,7
62234,7
62236,7
62237,6
62238,7
62239,7
62240,7
62241,7
62242,7
62243,7
62244,7
62245,6
62246,6
62249,6
62250,6
62253,6
62254,6
62255,6
62257,7
62258,6
62260,7
62261,7
62262,6
62263,6
62264,7
62265,6
62266,6
62268,6
62269,7
62271,6
62272,7
62273,6
62274,7
62275,6
62277,7
62278,7
62279,7
62280,7
62281,7
62284,6
62285,7
62286,7
62288,7
62289,6
62292,7
62293,6
62294,7
62295,7
62297,7
62298,7
62301,6
62311,6
62312,6
62313,6
62314,6
62316,6
62319,6
62320,6
62321,6
62323,6
62324,6
62325,6
62326,6
62330,6
62334,6
62336,6
62338,6
62339,6
62340,6
62341,6
62343,6
62344,6
62345,6
62346,6
62347,6
62348,6
62349,6
62351,6
62352,6
62353,6
62354,6
62355,6
62356,6
62357,6
62358,6
62359,6
62360,6
62361,6
62362,6
62363,6
62365,6
62366,6
62367,6
62370,6
62373,6
62374,6
62375,6
62376,6
62378,6
62379,6
62380,6
62401,6
62410,6
62411,6
62413,6
62414,6
62417,6
62418,6
62419,6
62420,6
62421,6
62422,6
62423,6
62424,6
62425,6
62426,6
62427,6
62428,6
62431,6
62432,6
62433,6
62434,6
62436,6
62438,6
62439,6
62440,6
62441,6
62442,6
62443,6
62444,6
62445,6
62446,6
62447,6
62448,6
62449,6
62450,6
62451,6
62452,6
62454,6
62458,6
62459,6
62460,6
62461,6
62462,6
62463,6
62465,6
62466,6
62467,6
62468,6
62469,6
62471,6
62473,6
62474,6
62475,6
62476,6
62477,6
62478,6
62479,6
62480,6
62481,6
62501,6
62510,6
62512,6
62513,6
62514,6
62515,6
62517,6
62518,6
62519,6
62520,6
62521,6
62522,6
62523,6
62526,6
62530,6
62531,6
62532,6
62533,6
62534,6
62535,6
62536,6
62537,6
62538,6
62539,6
62540,6
62541,6
62543,6
62544,6
62545,6
62546,6
62547,6
62548,6
62549,6
62550,6
62551,6
62553,6
62554,6
62555,6
62556,6
62557,6
62558,6
62560,6
62561,6
62563,6
62565,6
62567,6
62568,6
62570,6
62571,6
62572,6
62573,6
62601,6
62610,6
62611,6
62612,6
62613,6
62615,6
62617,6
62618,6
62621,6
62624,6
62625,6
62626,6
62627,6
62628,6
62629,6
62630,6
62631,6
62633,6
62634,6
62635,6
62638,6
62639,6
62640,6
62642,6
62643,6
62644,6
62649,6
62650,6
62655,6
62656,6
62661,6
62663,6
62664,6
62665,6
62666,6
62667,6
62668,6
62670,6
62671,6
62672,6
62673,6
62674,6
62675,6
62677,6
62681,6
62682,6
62684,6
62685,6
62688,6
62689,6
62690,6
62691,6
62692,6
62693,6
62694,6
62695,6
62701,6
62702,6
62703,6
62704,6
62707,6
62801,6
62803,6
62806,6
62807,6
62808,6
62809,6
62810,6
62811,6
62812,7
62814,6
62815,6
62816,6
62817,7
62818,6
62819,7
62820,6
62821,7
62822,7
62823,6
62824,6
62825,7
62827,7
62828,6
62829,6
62830,6
62831,6
62832,7
62833,6
62835,6
62836,6
62837,6
62838,6
62839,6
62842,6
62843,6
62844,7
62846,6
62848,6
62849,6
62850,6
62851,6
62852,6
62853,6
62854,6
62858,6
62859,6
62860,6
62861,7
62862,6
62863,6
62864,6
62865,7
62867,7
62868,6
62869,7
62870,6
62871,7
62872,6
62874,7
62875,6
62876,6
62877,6
62878,6
62879,6
62880,6
62881,6
62882,6
62883,6
62884,6
62885,6
62886,6
62887,7
62888,6
62889,6
62890,6
62891,7
62892,6
62893,6
62894,6
62895,6
62896,7
62897,6
62898,6
62899,6
62901,7
62905,7
62906,7
62907,7
62908,7
62910,7
62912,7
62914,7
62915,7
62916,7
62917,7
62918,7
62919,7
62920,7
62921,7
62922,7
62923,7
62924,7
62926,7
62927,7
62928,7
62930,7
62931,7
62932,7
62933,7
62934,7
62935,7
62938,7
62939,7
62940,7
62941,7
62942,7
62943,7
62946,7
62947,7
62948,7
62949,7
62950,7
62951,7
62952,7
62953,7
62954,7
62956,7
62957,7
62958,7
62959,7
62960,7
62962,7
62963,7
62964,7
62966,7
62967,7
62969,7
62970,7
62972,7
62974,7
62975,7
62976,7
62977,7
62979,7
62982,7
62983,7
62984,7
62985,7
62987,7
62988,7
62990,7
62992,7
62993,7
62994,7
62995,7
62996,7
62997,7
62998,7
62999,7
